,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GREEN ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,
4,MENSINNER WEARECONOMICDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90",3,"193, 200",2,2,60,120,ALL,TOT,2004,1074,350,0,1424,90,22.27,,0.75,0.25,,,10,7,223,167,156,120,167,167.0,41.75,208.75,208.8,431.42,598.4,292.25,13.13,66.80,1074,350,1357,227%,0,,,208.8,375.8,292,,209 - 376,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,TUP,75,68,0,0,68,89,0.84,,0.75,0.25,,,10,7,8,6,6,120,120,6.3,1.58,7.9,7.9,16.33,136.3,67.90,,2.53,68,0,65,48%,0,,,7.9,127.9,68,,8 - 128,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,CBE,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,ERD,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,CB2,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,TNV,93,8,0,0,8,89,1.04,,0.75,0.25,,,10,7,10,8,7,120,120,7.8,1.96,9.8,9.8,20.25,140.2,69.80,,3.13,8,0,5,3%,135,,,9.8,129.8,70,,10 - 130,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,SLM,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,MDU,71,52,80,0,132,89,0.80,,0.75,0.25,,,10,7,8,6,6,120,120,6.0,1.50,7.5,7.5,15.46,135.5,67.48,,2.39,52,80,130,96%,0,,,7.5,127.5,67,,7 - 127,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,VPM,122,55,0,0,55,89,1.37,,0.75,0.25,,,10,7,14,10,10,120,120,10.3,2.57,12.9,12.9,26.56,146.6,72.85,,4.11,55,0,51,35%,0,,,12.9,132.9,73,,13 - 133,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,TUT,60,6,0,0,6,89,0.67,,0.75,0.25,,,10,7,7,5,5,120,120,5.1,1.26,6.3,6.3,13.06,133.1,66.32,,2.02,6,0,4,3%,129,,,6.3,126.3,66,,6 - 126,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,DGL,18,20,30,0,50,89,0.20,,0.75,0.25,,,10,7,2,2,1,120,120,1.5,0.38,1.9,1.9,3.92,123.9,61.90,,0.61,20,30,49,40%,0,,,1.9,121.9,62,,2 - 122,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,PDY,87,65,0,0,65,89,0.98,,0.75,0.25,,,10,7,10,7,7,120,120,7.3,1.83,9.2,9.2,18.94,138.9,69.16,,2.93,65,0,62,45%,0,,,9.2,129.2,69,,9 - 129,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,NGL,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
5,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRIB RN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100",5,"124, 139, 164",3,2,10,120,ALL,TOT,526,274,110,0,384,90,5.84,,0.75,0.25,,,10,7,58,44,41,120,120,43.8,10.96,54.79,54.8,113.24,233.2,114.79,19.64,17.53,274,110,366,157%,0,,,54.8,174.8,115,,55 - 175,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,TUP,1455,401,0,0,401,89,16.35,,0.75,0.25,,,10,7,163,123,114,120,123,122.6,30.65,153.3,153.3,316.75,439.4,214.57,,49.04,401,0,352,80%,0,ABOVE TOY,GREEN,153.3,275.9,215,,153 - 276,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,CBE,1008,403,70,0,473,89,11.33,,0.75,0.25,,,10,7,113,85,79,120,120,84.9,21.24,106.2,106.2,219.44,339.4,166.18,,33.98,403,70,439,129%,0,BETWEEN TOY-TOR,YELLOW,106.2,226.2,166,,106 - 226,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,ERD,381,219,0,0,219,89,4.28,,0.75,0.25,,,10,7,43,32,30,120,120,32.1,8.03,40.1,40.1,82.94,202.9,100.13,,12.84,219,0,206,102%,0,BELOW RED,RED,40.1,160.1,100,,40 - 160,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,CB2,134,29,170,0,199,89,1.51,,0.75,0.25,,,10,7,15,11,11,120,120,11.3,2.82,14.1,14.1,29.17,149.2,74.12,,4.52,29,170,194,130%,0,,,14.1,134.1,74,,14 - 134,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,TNV,890,830,0,0,830,89,10.00,,0.75,0.25,,,10,7,100,75,70,120,120,75.0,18.75,93.8,93.8,193.75,313.8,153.75,,30.00,830,0,800,255%,0,,,93.8,213.8,154,,94 - 214,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,SLM,713,114,230,0,344,89,8.01,,0.75,0.25,,,10,7,80,60,56,120,120,60.1,15.02,75.1,75.1,155.22,275.2,135.11,,24.03,114,230,320,116%,0,,,75.1,195.1,135,,75 - 195,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,MDU,1116,886,80,0,966,89,12.54,,0.75,0.25,,,10,7,125,94,88,120,120,94.0,23.51,117.6,117.6,242.95,362.9,177.56,,37.62,886,80,928,256%,0,,,117.6,237.6,178,,118 - 238,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,VPM,1001,445,40,0,485,89,11.25,,0.75,0.25,,,10,7,112,84,79,120,120,84.4,21.09,105.4,105.4,217.91,337.9,165.44,,33.74,445,40,451,134%,0,,,105.4,225.4,165,,105 - 225,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,TUT,301,163,0,0,163,89,3.38,,0.75,0.25,,,10,7,34,25,24,120,120,25.4,6.34,31.7,31.7,65.53,185.5,91.71,,10.15,163,0,153,82%,0,,,31.7,151.7,92,,32 - 152,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,DGL,659,436,40,0,476,89,7.40,,0.75,0.25,,,10,7,74,56,52,120,120,55.5,13.88,69.4,69.4,143.46,263.5,129.42,,22.21,436,40,454,172%,0,,,69.4,189.4,129,,69 - 189,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,PDY,491,317,60,0,377,89,5.52,,0.75,0.25,,,10,7,55,41,39,120,120,41.4,10.34,51.7,51.7,106.89,226.9,111.72,,16.55,317,60,360,159%,0,,,51.7,171.7,112,,52 - 172,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,NGL,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
6,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRN VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"80, 85, 90, 95, 100, 110",6,"111, 126, 142, 149, 164, 185",6,2,56,120,ALL,TOT,8149,4243,690,0,4933,90,90.54,,0.75,0.25,,,10,7,905,679,634,120,679,679.1,169.77,848.85,848.9,1754.30,2433.4,1188.40,13.13,271.63,4243,690,4661,192%,0,,,848.9,1527.9,1188,,849 - 1528,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,TUP,37,93,0,0,93,89,0.42,,0.75,0.25,,,10,7,4,3,3,120,120,3.1,0.78,3.9,3.9,8.05,128.1,63.90,,1.25,93,0,92,72%,0,,,3.9,123.9,64,,4 - 124,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,CBE,75,22,0,0,22,89,0.84,,0.75,0.25,,,10,7,8,6,6,120,120,6.3,1.58,7.9,7.9,16.33,136.3,67.90,,2.53,22,0,19,14%,0,,,7.9,127.9,68,,8 - 128,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,ERD,26,24,0,0,24,89,0.29,,0.75,0.25,,,10,7,3,2,2,120,120,2.2,0.55,2.7,2.7,5.66,125.7,62.74,,0.88,24,0,23,18%,0,,,2.7,122.7,63,,3 - 123,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,CB2,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,TNV,71,78,0,0,78,89,0.80,,0.75,0.25,,,10,7,8,6,6,120,120,6.0,1.50,7.5,7.5,15.46,135.5,67.48,,2.39,78,0,76,56%,0,,,7.5,127.5,67,,7 - 127,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,SLM,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,MDU,67,61,0,0,61,89,0.75,,0.75,0.25,,,10,7,8,6,5,120,120,5.6,1.41,7.1,7.1,14.59,134.6,67.06,,2.26,61,0,59,44%,0,,,7.1,127.1,67,,7 - 127,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,VPM,117,52,30,0,82,89,1.31,,0.75,0.25,,,10,7,13,10,9,120,120,9.9,2.46,12.3,12.3,25.47,145.5,72.32,,3.94,52,30,78,54%,0,,,12.3,132.3,72,,12 - 132,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,TUT,20,33,0,0,33,89,0.22,,0.75,0.25,,,10,7,2,2,2,120,120,1.7,0.42,2.1,2.1,4.35,124.4,62.11,,0.67,33,0,32,26%,0,,,2.1,122.1,62,,2 - 122,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,DGL,54,47,0,0,47,75,0.72,,0.75,0.25,,,10,7,7,5,5,120,120,5.4,1.35,6.8,6.8,13.95,134.0,66.75,,2.16,47,0,45,33%,0,,,6.8,126.8,67,,7 - 127,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,PDY,76,75,0,0,75,89,0.85,,0.75,0.25,,,10,7,9,6,6,120,120,6.4,1.60,8.0,8.0,16.54,136.5,68.01,,2.56,75,0,72,53%,0,,,8.0,128.0,68,,8 - 128,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,NGL,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
7,MENSINNER WEARECONOMICDAILY WEARINNER WEAR TOPSOLIDRNS VESTCLASSICPOOMEX,ESSIENTIAL ,10,1 - 200,"85, 90, 95, 100",4,"148, 181",2,2,8,120,ALL,TOT,543,485,30,0,515,90,6.03,,0.75,0.25,,,10,7,60,45,42,120,120,45.3,11.31,56.56,56.6,116.90,236.9,116.56,19.32,18.10,485,30,497,210%,0,,,56.6,176.6,117,,57 - 177,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,TUP,813,250,130,0,380,89,9.13,,0.75,0.25,,,10,7,91,69,64,120,120,68.5,17.13,85.6,85.6,176.99,297.0,145.64,,27.40,250,130,353,119%,0,,,85.6,205.6,146,,86 - 206,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,CBE,558,275,30,0,305,89,6.27,,0.75,0.25,,,10,7,63,47,44,120,120,47.0,11.76,58.8,58.8,121.47,241.5,118.78,,18.81,275,30,286,119%,0,,,58.8,178.8,119,,59 - 179,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,ERD,209,83,0,0,83,89,2.35,,0.75,0.25,,,10,7,23,18,16,120,120,17.6,4.40,22.0,22.0,45.50,165.5,82.02,,7.04,83,0,76,46%,0,,,22.0,142.0,82,,22 - 142,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,CB2,57,62,60,0,122,89,0.64,,0.75,0.25,,,10,7,6,5,4,120,120,4.8,1.20,6.0,6.0,12.41,132.4,66.00,,1.92,62,60,120,91%,0,,,6.0,126.0,66,,6 - 126,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,TNV,411,192,120,0,312,89,4.62,,0.75,0.25,,,10,7,46,35,32,120,120,34.6,8.66,43.3,43.3,89.47,209.5,103.29,,13.85,192,120,298,142%,0,,,43.3,163.3,103,,43 - 163,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,SLM,589,238,0,0,238,89,6.62,,0.75,0.25,,,10,7,66,50,46,120,120,49.6,12.41,62.0,62.0,128.22,248.2,122.04,,19.85,238,0,218,88%,0,,,62.0,182.0,122,,62 - 182,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,MDU,364,165,120,0,285,89,4.09,,0.75,0.25,,,10,7,41,31,29,120,120,30.7,7.67,38.3,38.3,79.24,199.2,98.34,,12.27,165,120,273,137%,0,,,38.3,158.3,98,,38 - 158,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,VPM,470,196,110,0,306,89,5.28,,0.75,0.25,,,10,7,53,40,37,120,120,39.6,9.90,49.5,49.5,102.32,222.3,109.51,,15.84,196,110,290,131%,0,,,49.5,169.5,110,,50 - 170,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,TUT,62,96,0,0,96,89,0.70,,0.75,0.25,,,10,7,7,5,5,120,120,5.2,1.31,6.5,6.5,13.50,133.5,66.53,,2.09,96,0,94,70%,0,,,6.5,126.5,67,,7 - 127,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,DGL,262,205,80,0,285,89,2.94,,0.75,0.25,,,10,7,29,22,21,120,120,22.1,5.52,27.6,27.6,57.04,177.0,87.60,,8.83,205,80,276,156%,0,,,27.6,147.6,88,,28 - 148,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,PDY,186,104,20,0,124,89,2.09,,0.75,0.25,,,10,7,21,16,15,120,120,15.7,3.92,19.6,19.6,40.49,160.5,79.59,,6.27,104,20,118,73%,0,,,19.6,139.6,80,,20 - 140,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,NGL,0,0,0,0,0,0,0.00,,0.75,0.25,,,10,7,0,0,0,120,120,0.0,0.00,0.0,0.0,0.00,120.0,60.00,,0.00,0,0,0,0%,120,,,0.0,120.0,60,,0 - 120,,
8,MENSINNER WEARPREMIUMDAILY WEARINNER WEAR BOTTOMSOLIDTRUNKOUTERPOOMEX,ESSIENTIAL ,10,201-500,"85, 90, 95, 100",4,"216,218, 249",3,2,120,120,ALL,TOT,3981,1866,670,0,2536,90,44.23,,0.75,0.25,,,10,7,442,332,310,120,332,331.8,82.94,414.69,414.7,857.02,1188.8,580.56,13.13,132.70,1866,670,2403,202%,0,,,414.7,746.4,581,,415 - 746,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,10,,,,,,,,,,GRT TOT,19422,10755,2030,0,12785,90,215.80,,0.75,0.25,,,10,7,2158,1619,1511,120,1619,1618.5,404.63,2023.13,2023.1,4181.13,5799.6,2832.38,13.13,647.40,10755,2030,12138,209%,0,,,2023.1,3641.6,2832,,2023 - 3642,,
